split,strategy,contract_title,contract_words,chunk_count,span_count,covered_span_count,span_coverage
train,fixed_500_overlap_100,InmodeLtd_20190729_F-1A_EX-10.9_11743243_EX-10.9_Manufacturing Agreement,6122,16,23,23,1.0
train,fixed_500_overlap_100,FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,6318,16,29,29,1.0
train,fixed_500_overlap_100,URSCORPNEW_03_17_2014-EX-99-COOPERATION AGREEMENT,6004,15,9,8,0.8888888888888888
train,fixed_500_overlap_100,GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.6_11951677_EX-10.6_License Agreement,7187,18,45,45,1.0
train,fixed_500_overlap_100,SalesforcecomInc_20171122_10-Q_EX-10.1_10961535_EX-10.1_Reseller Agreement,435,1,6,6,1.0
train,fixed_500_overlap_100,SLINGERBAGINC_05_27_2020-EX-10.7-CONSULTING AGREEMENT,5346,14,15,15,1.0
train,fixed_500_overlap_100,IGENEBIOTECHNOLOGYINC_05_13_2003-EX-1-JOINT VENTURE AGREEMENT,11330,29,28,28,1.0
train,fixed_500_overlap_100,ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT,9243,23,23,23,1.0
train,fixed_500_overlap_100,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement,10256,26,27,27,1.0
train,fixed_500_overlap_100,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1,12904,33,42,41,0.9761904761904762
train,fixed_500_overlap_100,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1,25087,63,93,90,0.967741935483871
train,fixed_500_overlap_100,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT",6029,15,45,45,1.0
train,fixed_500_overlap_100,EcoScienceSolutionsInc_20171117_8-K_EX-10.1_10956472_EX-10.1_Endorsement Agreement,2843,7,17,17,1.0
train,fixed_500_overlap_100,AMERICASSHOPPINGMALLINC_12_10_1999-EX-10.2-SITE DEVELOPMENT AND HOSTING AGREEMENT,2892,7,22,22,1.0
train,fixed_500_overlap_100,DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement,1666,4,22,22,1.0
train,fixed_500_overlap_100,JINGWEIINTERNATIONALLTD_10_04_2007-EX-10.7-INTELLECTUAL PROPERTY AGREEMENT,2356,6,18,18,1.0
train,fixed_500_overlap_100,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT,1762,5,13,13,1.0
train,fixed_500_overlap_100,MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT,33705,85,78,76,0.9743589743589743
train,fixed_500_overlap_100,PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement,2306,6,19,19,1.0
train,fixed_500_overlap_100,LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,2351,6,20,20,1.0
train,fixed_500_overlap_100,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,3740,10,28,28,1.0
train,fixed_500_overlap_100,EmmisCommunicationsCorp_20191125_8-K_EX-10.6_11906433_EX-10.6_Marketing Agreement,2709,7,11,11,1.0
train,fixed_500_overlap_100,ENTERTAINMENTGAMINGASIAINC_02_15_2005-EX-10.5-DISTRIBUTOR AGREEMENT,6920,18,38,36,0.9473684210526315
train,fixed_500_overlap_100,"Magenta Therapeutics, Inc. - Master Development and Manufacturing Agreement",11308,29,33,33,1.0
train,fixed_500_overlap_100,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",903,3,10,10,1.0
train,fixed_500_overlap_100,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,10661,27,35,33,0.9428571428571428
train,fixed_500_overlap_100,SUMMAFOURINC_06_19_1998-EX-10.3-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,14158,36,34,34,1.0
train,fixed_500_overlap_100,MACROGENICSINC_08_02_2013-EX-10-COLLABORATION AGREEMENT,25333,64,51,51,1.0
train,fixed_500_overlap_100,GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT,5880,15,22,22,1.0
train,fixed_500_overlap_100,MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement,2438,6,27,27,1.0
train,fixed_500_overlap_100,ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement,12396,31,25,25,1.0
train,fixed_500_overlap_100,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,10213,26,23,23,1.0
train,fixed_500_overlap_100,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,45650,114,88,83,0.9431818181818182
train,fixed_500_overlap_100,"KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part2",1185,3,13,13,1.0
train,fixed_500_overlap_100,EdietsComInc_20001030_10QSB_EX-10.4_2606646_EX-10.4_Co-Branding Agreement,9075,23,48,48,1.0
train,fixed_500_overlap_100,LECLANCHÉ S.A. - JOINT DEVELOPMENT AND MARKETING AGREEMENT,3207,8,19,19,1.0
train,fixed_500_overlap_100,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4,756,2,12,12,1.0
train,fixed_500_overlap_100,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,17487,44,56,54,0.9642857142857143
train,fixed_500_overlap_100,"CERES,INC_01_25_2012-EX-10.20-Collaboration Agreement",45577,114,66,65,0.9848484848484849
train,fixed_500_overlap_100,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT",5973,15,18,18,1.0
train,fixed_500_overlap_100,"TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT",15468,39,35,33,0.9428571428571428
train,fixed_500_overlap_100,EuromediaHoldingsCorp_20070215_10SB12G_EX-10.B(01)_525118_EX-10.B(01)_Content License Agreement,4580,12,30,30,1.0
train,fixed_500_overlap_100,"Sonos, Inc. - Manufacturing Agreement ",17177,43,53,53,1.0
train,fixed_500_overlap_100,"ASHWORTHINC_01_29_1999-EX-10.(D)-PROMOTION AGREEMENT AND NANTZ COMMUNICATIONS, INC.",3589,9,27,27,1.0
train,fixed_500_overlap_100,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,3023,8,11,11,1.0
train,fixed_500_overlap_100,"XLITECHNOLOGIES,INC_12_02_2015-EX-10.02-STRATEGIC ALLIANCE AGREEMENT",875,2,9,9,1.0
train,fixed_500_overlap_100,HYPERIONSOFTWARECORP_09_28_1994-EX-10.47-EXCLUSIVE DISTRIBUTOR AGREEMENT,5290,13,30,30,1.0
train,fixed_500_overlap_100,BUFFALOWILDWINGSINC_06_05_1998-EX-10.3-FRANCHISE AGREEMENT,23663,59,86,83,0.9651162790697675
train,fixed_500_overlap_100,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement,17207,43,26,26,1.0
train,fixed_500_overlap_100,"GWG HOLDINGS, INC. - ORDERLY MARKETING AGREEMENT",4177,11,12,12,1.0
train,fixed_500_overlap_100,BLACKROCKMUNIHOLDINGSINVESTMENTQUALITYFUND_04_07_2020-EX-99.01-JOINT FILING AGREEMENT,201,1,6,6,1.0
train,fixed_500_overlap_100,ALLISONTRANSMISSIONHOLDINGSINC_12_15_2014-EX-99.1-COOPERATION AGREEMENT,5202,13,18,18,1.0
train,fixed_500_overlap_100,WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT,4602,12,32,31,0.96875
train,fixed_500_overlap_100,LinkPlusCorp_20050802_8-K_EX-10_3240252_EX-10_Affiliate Agreement,2899,7,32,32,1.0
train,fixed_500_overlap_100,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT,13201,33,29,28,0.9655172413793104
train,fixed_500_overlap_100,CHINARECYCLINGENERGYCORP_11_14_2013-EX-10.6-Cooperation Agreement,2664,7,13,13,1.0
train,fixed_500_overlap_100,"KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part1",4014,10,20,20,1.0
train,fixed_500_overlap_100,NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement,13370,34,70,70,1.0
train,fixed_500_overlap_100,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICING AGREEMENT,5607,14,16,16,1.0
train,fixed_500_overlap_100,VIOLINMEMORYINC_12_12_2012-EX-10.14-SPONSORSHIP AGREEMENT,8499,21,30,30,1.0
train,fixed_500_overlap_100,RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Branding Agreement,5582,14,29,29,1.0
train,fixed_500_overlap_100,QBIOMEDINC_04_08_2020-EX-99.1-JOINT FILING AGREEMENT,429,1,13,13,1.0
train,fixed_500_overlap_100,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement,26626,67,70,70,1.0
train,fixed_500_overlap_100,LeadersonlineInc_20000427_S-1A_EX-10.8_4991089_EX-10.8_Co-Branding Agreement,8078,20,44,44,1.0
train,fixed_500_overlap_100,ArcaUsTreasuryFund_20200207_N-2_EX-99.K5_11971930_EX-99.K5_Development Agreement,2316,6,12,12,1.0
train,fixed_500_overlap_100,BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT AGREEMENT - First Amendment,940,3,7,7,1.0
train,fixed_500_overlap_100,"XACCT Technologies, Inc.SUPPORT AND MAINTENANCE AGREEMENT",1796,5,14,14,1.0
train,fixed_500_overlap_100,CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT,18806,47,82,82,1.0
train,fixed_500_overlap_100,Apollo Endosurgery - Manufacturing and Supply Agreement,7248,18,24,24,1.0
train,fixed_500_overlap_100,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",3709,10,22,22,1.0
train,fixed_500_overlap_100,IDREAMSKYTECHNOLOGYLTD_07_03_2014-EX-10.39-Cooperation Agreement on Mobile Game Business,12072,30,26,26,1.0
train,fixed_500_overlap_100,"CANOPETROLEUM,INC_12_13_2007-EX-10.1-Sponsorship Agreement",1449,4,14,14,1.0
train,fixed_500_overlap_100,"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT",23061,58,49,47,0.9591836734693877
train,fixed_500_overlap_100,FulucaiProductionsLtd_20131223_10-Q_EX-10.9_8368347_EX-10.9_Content License Agreement,2804,7,28,28,1.0
train,fixed_500_overlap_100,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,8966,23,30,30,1.0
train,fixed_500_overlap_100,LOGANSROADHOUSEINC_03_27_1998-EX-10.17-SPONSORSHIP AGREEMENT,2865,7,19,19,1.0
train,fixed_500_overlap_100,FuelcellEnergyInc_20191106_8-K_EX-10.1_11868007_EX-10.1_Development Agreement,15880,40,60,60,1.0
train,fixed_500_overlap_100,"THERAVANCEBIOPHARMA,INC_05_08_2020-EX-10.2-SERVICE AGREEMENT",5294,13,16,16,1.0
train,fixed_500_overlap_100,DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,6760,17,33,33,1.0
train,fixed_500_overlap_100,ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT,2274,6,16,16,1.0
train,fixed_500_overlap_100,"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT",555,2,6,6,1.0
train,fixed_500_overlap_100,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,7749,20,32,32,1.0
train,fixed_500_overlap_100,"VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT",15227,38,29,29,1.0
train,fixed_500_overlap_100,"OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1",9672,24,32,26,0.8125
train,fixed_500_overlap_100,"GIGGLESN_HUGS,INC_06_23_2016-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",3430,9,19,19,1.0
train,fixed_500_overlap_100,ExactSciencesCorp_20180822_8-K_EX-10.1_11331629_EX-10.1_Promotion Agreement,24685,62,43,43,1.0
train,fixed_500_overlap_100,GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement,5899,15,18,18,1.0
train,fixed_500_overlap_100,HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,2236,6,15,15,1.0
train,fixed_500_overlap_100,QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement,17414,44,32,32,1.0
train,fixed_500_overlap_100,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",17703,45,51,49,0.9607843137254902
train,fixed_500_overlap_100,"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",42742,107,65,64,0.9846153846153847
train,fixed_500_overlap_100,MERCATAINC_03_09_2000-EX-10.21-SPONSORSHIP AGREEMENT,3224,8,12,12,1.0
train,fixed_500_overlap_100,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",3724,10,34,34,1.0
train,fixed_500_overlap_100,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",26407,66,75,75,1.0
train,fixed_500_overlap_100,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,40936,103,90,89,0.9888888888888889
train,fixed_500_overlap_100,"ETELOS,INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT",3863,10,25,25,1.0
train,fixed_500_overlap_100,LifewayFoodsInc_20160316_10-K_EX-10.24_9489766_EX-10.24_Endorsement Agreement,1656,4,16,16,1.0
train,fixed_500_overlap_100,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",1937,5,23,23,1.0
train,fixed_500_overlap_100,DeltathreeInc_19991102_S-1A_EX-10.19_6227850_EX-10.19_Co-Branding Agreement_ Service Agreement,4070,10,17,17,1.0
train,fixed_500_overlap_100,"SPRINGBANKPHARMACEUTICALS,INC_04_08_2020-EX-99.A-JOINT FILING AGREEMENT",246,1,6,6,1.0
train,fixed_500_overlap_100,ImineCorp_20180725_S-1_EX-10.5_11275970_EX-10.5_Distributor Agreement,5369,14,23,23,1.0
train,fixed_500_overlap_100,CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT,4889,12,27,27,1.0
train,fixed_500_overlap_100,Microgenics Corporation - Collaborative Development and Commercialization Agreement,28415,71,54,54,1.0
train,fixed_500_overlap_100,VgrabCommunicationsInc_20200129_10-K_EX-10.33_11958828_EX-10.33_Development Agreement,2297,6,13,13,1.0
train,fixed_500_overlap_100,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT,11368,29,42,42,1.0
train,fixed_500_overlap_100,IMMUNOMEDICSINC_08_07_2019-EX-10.1-PROMOTION AGREEMENT,24022,60,36,33,0.9166666666666666
train,fixed_500_overlap_100,BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,2384,6,17,17,1.0
train,fixed_500_overlap_100,SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT,1537,4,21,21,1.0
train,fixed_500_overlap_100,XENCORINC_10_25_2013-EX-10.24-COLLABORATION AGREEMENT (3),20117,51,66,64,0.9696969696969697
train,fixed_500_overlap_100,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,5206,13,26,26,1.0
train,fixed_500_overlap_100,CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement,21991,55,56,54,0.9642857142857143
train,fixed_500_overlap_100,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,11296,28,43,43,1.0
train,fixed_500_overlap_100,NmfSlfIInc_20200115_10-12GA_EX-10.5_11946987_EX-10.5_Trademark License Agreement,2694,7,25,25,1.0
train,fixed_500_overlap_100,KALLOINC_11_03_2011-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,11172,28,34,34,1.0
train,fixed_500_overlap_100,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,3480,9,28,28,1.0
train,fixed_500_overlap_100,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT,564,2,8,8,1.0
train,fixed_500_overlap_100,RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement,6718,17,34,34,1.0
train,fixed_500_overlap_100,GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,8786,22,36,35,0.9722222222222222
train,fixed_500_overlap_100,"Loop Industries, Inc. - Marketing Agreement",5244,13,19,19,1.0
train,fixed_500_overlap_100,BloomEnergyCorp_20180321_DRSA (on S-1)_EX-10_11240356_EX-10_Maintenance Agreement,16116,41,36,34,0.9444444444444444
train,fixed_500_overlap_100,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement,11211,28,47,47,1.0
train,fixed_500_overlap_100,HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,2189,6,17,17,1.0
train,fixed_500_overlap_100,NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement,3094,8,11,11,1.0
train,fixed_500_overlap_100,SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT,3891,10,10,10,1.0
train,fixed_500_overlap_100,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,15659,39,21,21,1.0
train,fixed_500_overlap_100,CHAPARRALRESOURCESINC_03_30_2000-EX-10.66-TRANSPORTATION CONTRACT,3865,10,17,17,1.0
train,fixed_500_overlap_100,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT,6938,18,44,44,1.0
train,fixed_500_overlap_100,IpassInc_20181203_8-K_EX-99.1_11445874_EX-99.1_Reseller Agreement,11394,29,30,30,1.0
train,fixed_500_overlap_100,VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT,739,2,8,8,1.0
train,fixed_500_overlap_100,EhaveInc_20190515_20-F_EX-4.44_11678816_EX-4.44_License Agreement_ Reseller Agreement,13634,34,62,61,0.9838709677419355
train,fixed_500_overlap_100,"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc.",279,1,7,7,1.0
train,fixed_500_overlap_100,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement,5675,14,37,37,1.0
train,fixed_500_overlap_100,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",19420,49,34,32,0.9411764705882353
train,fixed_500_overlap_100,VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT,8223,21,16,16,1.0
train,fixed_500_overlap_100,"SOLUTIONSVENDINGINTERNATIONAL,INC_03_31_2020-EX1A-1 UNDR AGMT-SERVICES AGREEMENT",1122,3,9,9,1.0
train,fixed_500_overlap_100,InnerscopeHearingTechnologiesInc_20181109_8-K_EX-10.6_11419704_EX-10.6_Distributor Agreement,3360,9,27,27,1.0
train,fixed_500_overlap_100,SmartRxSystemsInc_20180914_1-A_EX1A-6 MAT CTRCT_11351705_EX1A-6 MAT CTRCT_Distributor Agreement,6123,16,25,25,1.0
train,fixed_500_overlap_100,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY AGREEMENT,9771,25,27,27,1.0
train,fixed_500_overlap_100,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",4730,12,20,20,1.0
train,fixed_500_overlap_100,Cerus Corporation - FIRST AMEND TO SUPPLY AND MANUFACTURING AGREEMENT,1796,5,7,7,1.0
train,fixed_500_overlap_100,OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT2,630,2,8,8,1.0
train,fixed_500_overlap_100,ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT,357,1,12,12,1.0
train,fixed_500_overlap_100,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,6492,16,34,34,1.0
train,fixed_500_overlap_100,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,2452,6,26,26,1.0
train,fixed_500_overlap_100,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",1988,5,12,12,1.0
train,fixed_500_overlap_100,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,3407,9,26,26,1.0
train,fixed_500_overlap_100,"IPAYMENT,INC_05_14_2007-EX-10.1-SPONSORSHIP AGREEMENT",14652,37,34,34,1.0
train,fixed_500_overlap_100,RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,2394,6,13,13,1.0
train,fixed_500_overlap_100,STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10.30-CONSTRUCTION AND MAINTENANCE AGREEMENT,14551,37,74,74,1.0
train,fixed_500_overlap_100,LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement2,327,1,7,7,1.0
train,fixed_500_overlap_100,FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT,24526,62,51,51,1.0
train,fixed_500_overlap_100,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",1970,5,16,16,1.0
train,fixed_500_overlap_100,UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT,2676,7,19,19,1.0
train,fixed_500_overlap_100,"ARMSTRONGFLOORING,INC_01_07_2019-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT",10349,26,49,48,0.9795918367346939
train,fixed_500_overlap_100,VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting Agreement,7045,18,29,29,1.0
train,fixed_500_overlap_100,HEALTHGATEDATACORP_11_24_1999-EX-10.1-HOSTING AND MANAGEMENT AGREEMENT - Escrow Agreement,4201,11,15,14,0.9333333333333333
train,fixed_500_overlap_100,BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT,6470,16,27,27,1.0
train,fixed_500_overlap_100,"IOVANCEBIOTHERAPEUTICS,INC_08_03_2017-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",10693,27,27,27,1.0
train,fixed_500_overlap_100,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,8888,22,40,39,0.975
train,fixed_500_overlap_100,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,16176,41,49,48,0.9795918367346939
train,fixed_500_overlap_100,"FIDELITYNATIONALINFORMATIONSERVICES,INC_08_05_2009-EX-10.3-INTELLECTUAL PROPERTY AGREEMENT",19341,49,70,66,0.9428571428571428
train,fixed_500_overlap_100,TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT,6961,18,19,18,0.9473684210526315
train,fixed_500_overlap_100,GentechHoldingsInc_20190808_1-A_EX1A-6 MAT CTRCT_11776814_EX1A-6 MAT CTRCT_Distributor Agreement,4097,10,24,24,1.0
train,fixed_500_overlap_100,TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT,1155,3,16,16,1.0
train,fixed_500_overlap_100,"ADMA BioManufacturing, LLC -  Amendment #3 to Manufacturing Agreement ",2478,6,16,16,1.0
train,fixed_500_overlap_100,OFGBANCORP_03_28_2007-EX-10.23-OUTSOURCING AGREEMENT,24004,60,44,44,1.0
train,fixed_500_overlap_100,"DUOSTECHNOLOGIESGROUP,INC_04_21_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",7148,18,38,38,1.0
train,fixed_500_overlap_100,OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT1,15521,39,16,16,1.0
train,fixed_500_overlap_100,"ADIANUTRITION,INC_04_01_2005-EX-10.D2-RESELLER AGREEMENT",4051,10,22,22,1.0
train,fixed_500_overlap_100,"ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY AGREEMENT , 2009",23419,59,16,16,1.0
train,fixed_500_overlap_100,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement3,438,1,2,2,1.0
train,fixed_500_overlap_100,MOVADOGROUPINC_04_30_2003-EX-10.28-ENDORSEMENT AGREEMENT,2710,7,9,9,1.0
train,fixed_500_overlap_100,StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.37_Distributor Agreement,7649,19,38,38,1.0
train,fixed_500_overlap_100,EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement,2606,7,20,20,1.0
train,fixed_500_overlap_100,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,5496,14,32,32,1.0
train,fixed_500_overlap_100,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT,7991,20,33,32,0.9696969696969697
train,fixed_500_overlap_100,CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement,6230,16,23,22,0.9565217391304348
train,fixed_500_overlap_100,ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,5445,14,24,24,1.0
train,fixed_500_overlap_100,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,4973,13,29,29,1.0
train,fixed_500_overlap_100,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1)",1850,5,16,16,1.0
train,fixed_500_overlap_100,LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement1,7198,18,22,22,1.0
train,fixed_500_overlap_100,"VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT",7706,20,42,42,1.0
train,fixed_500_overlap_100,"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT",28937,73,52,51,0.9807692307692307
train,fixed_500_overlap_100,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement2,844,2,5,5,1.0
train,fixed_500_overlap_100,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT",1850,5,14,14,1.0
